"154","2020-06-01","1","World","6136572"
"155","2020-06-02","1","World","6237002"
"156","2020-06-03","1","World","6349611"
"157","2020-06-04","1","World","6476329"
"158","2020-06-05","1","World","6604082"
"159","2020-06-06","1","World","6737618"
"160","2020-06-07","1","World","6863420"
"161","2020-06-08","1","World","6979677"
"162","2020-06-09","1","World","7085464"
"163","2020-06-10","1","World","7211119"
"164","2020-06-11","1","World","7344559"
"165","2020-06-12","1","World","7482088"
"166","2020-06-13","1","World","7626590"
"167","2020-06-14","1","World","7760557"
"168","2020-06-15","1","World","7882683"
"169","2020-06-16","1","World","8001532"
"170","2020-06-17","1","World","8143020"
"171","2020-06-18","1","World","8319560"
"172","2020-06-19","1","World","8458337"
"173","2020-06-20","1","World","8635659"
"174","2020-06-21","1","World","8797653"
"175","2020-06-22","1","World","8927545"
"176","2020-06-23","1","World","9063821"
"177","2020-06-24","1","World","9229672"
"178","2020-06-25","1","World","9401004"
"179","2020-06-26","1","World","9582584"
"180","2020-06-27","1","World","9771843"
"181","2020-06-28","1","World","9953229"
"182","2020-06-29","1","World","10113462"
"183","2020-06-30","1","World","10273424"
"184","2020-07-01","1","World","10465987"
"185","2020-07-02","1","World","10666202"
"186","2020-07-03","1","World","10844591"
"187","2020-07-04","1","World","11051162"
"188","2020-07-05","1","World","11240762"
"189","2020-07-06","1","World","11419738"
"190","2020-07-07","1","World","11595182"
"191","2020-07-08","1","World","11802202"
"192","2020-07-09","1","World","12017679"
"193","2020-07-10","1","World","12246283"
"194","2020-07-11","1","World","12476331"
"195","2020-07-12","1","World","12694509"
"196","2020-07-13","1","World","12889791"
"197","2020-07-14","1","World","13079885"
"198","2020-07-15","1","World","13300133"
"199","2020-07-16","1","World","13530628"
"200","2019-12-31","2","Afghanistan","0"
"201","2020-01-01","2","Afghanistan","0"
"202","2020-01-02","2","Afghanistan","0"
"203","2020-01-03","2","Afghanistan","0"
"204","2020-01-04","2","Afghanistan","0"
"205","2020-01-05","2","Afghanistan","0"
"206","2020-01-06","2","Afghanistan","0"
"207","2020-01-07","2","Afghanistan","0"
"208","2020-01-08","2","Afghanistan","0"
"209","2020-01-09","2","Afghanistan","0"
"210","2020-01-10","2","Afghanistan","0"
"211","2020-01-11","2","Afghanistan","0"
"212","2020-01-12","2","Afghanistan","0"
"213","2020-01-13","2","Afghanistan","0"
"214","2020-01-14","2","Afghanistan","0"
"215","2020-01-15","2","Afghanistan","0"
"216","2020-01-16","2","Afghanistan","0"
"217","2020-01-17","2","Afghanistan","0"
"218","2020-01-18","2","Afghanistan","0"
"219","2020-01-19","2","Afghanistan","0"
"220","2020-01-20","2","Afghanistan","0"
"221","2020-01-21","2","Afghanistan","0"
"222","2020-01-22","2","Afghanistan","0"
"223","2020-01-23","2","Afghanistan","0"
"224","2020-01-24","2","Afghanistan","0"
"225","2020-01-25","2","Afghanistan","0"
"226","2020-01-26","2","Afghanistan","0"
"227","2020-01-27","2","Afghanistan","0"
"228","2020-01-28","2","Afghanistan","0"
"229","2020-01-29","2","Afghanistan","0"
"230","2020-01-30","2","Afghanistan","0"
"231","2020-01-31","2","Afghanistan","0"
"232","2020-02-01","2","Afghanistan","0"
"233","2020-02-02","2","Afghanistan","0"
"234","2020-02-03","2","Afghanistan","0"
"235","2020-02-04","2","Afghanistan","0"
"236","2020-02-05","2","Afghanistan","0"
"237","2020-02-06","2","Afghanistan","0"
"238","2020-02-07","2","Afghanistan","0"
"239","2020-02-08","2","Afghanistan","0"
"240","2020-02-09","2","Afghanistan","0"
"241","2020-02-10","2","Afghanistan","0"
"242","2020-02-11","2","Afghanistan","0"
"243","2020-02-12","2","Afghanistan","0"
"244","2020-02-13","2","Afghanistan","0"
"245","2020-02-14","2","Afghanistan","0"
"246","2020-02-15","2","Afghanistan","0"
"247","2020-02-16","2","Afghanistan","0"
"248","2020-02-17","2","Afghanistan","0"
"249","2020-02-18","2","Afghanistan","0"
"250","2020-02-19","2","Afghanistan","0"
"251","2020-02-20","2","Afghanistan","0"
"252","2020-02-21","2","Afghanistan","0"
"253","2020-02-22","2","Afghanistan","0"
"254","2020-02-23","2","Afghanistan","0"
"255","2020-02-24","2","Afghanistan","0"
"256","2020-02-25","2","Afghanistan","1"
"257","2020-02-26","2","Afghanistan","1"
"258","2020-02-27","2","Afghanistan","1"
"259","2020-02-28","2","Afghanistan","1"
"260","2020-02-29","2","Afghanistan","1"
"261","2020-03-01","2","Afghanistan","1"
"262","2020-03-02","2","Afghanistan","1"
"263","2020-03-03","2","Afghanistan",\N
"264","2020-03-04","2","Afghanistan",\N
"265","2020-03-05","2","Afghanistan",\N
"266","2020-03-06","2","Afghanistan",\N
"267","2020-03-07","2","Afghanistan",\N
"268","2020-03-08","2","Afghanistan","4"
"269","2020-03-09","2","Afghanistan",\N
"270","2020-03-10","2","Afghanistan",\N
"271","2020-03-11","2","Afghanistan","7"
"272","2020-03-12","2","Afghanistan",\N
"273","2020-03-13","2","Afghanistan",\N
"274","2020-03-14","2","Afghanistan",\N
"275","2020-03-15","2","Afghanistan","10"
"276","2020-03-16","2","Afghanistan","16"
"277","2020-03-17","2","Afghanistan","21"
"278","2020-03-18","2","Afghanistan","22"
"279","2020-03-19","2","Afghanistan","22"
"280","2020-03-20","2","Afghanistan","22"
"281","2020-03-21","2","Afghanistan","24"
"282","2020-03-22","2","Afghanistan","24"
"283","2020-03-23","2","Afghanistan","34"
"284","2020-03-24","2","Afghanistan","40"
"285","2020-03-25","2","Afghanistan","42"
"286","2020-03-26","2","Afghanistan","75"
"287","2020-03-27","2","Afghanistan","75"
"288","2020-03-28","2","Afghanistan","91"
"289","2020-03-29","2","Afghanistan","106"
"290","2020-03-30","2","Afghanistan","114"
"291","2020-03-31","2","Afghanistan","141"
"292","2020-04-01","2","Afghanistan","166"
"293","2020-04-02","2","Afghanistan","192"
"294","2020-04-03","2","Afghanistan","235"
"295","2020-04-04","2","Afghanistan","235"
"296","2020-04-05","2","Afghanistan","270"
"297","2020-04-06","2","Afghanistan","299"
"298","2020-04-07","2","Afghanistan","337"
"299","2020-04-08","2","Afghanistan","367"
"300","2020-04-09","2","Afghanistan","423"
"301","2020-04-10","2","Afghanistan","484"
"302","2020-04-11","2","Afghanistan","521"
"303","2020-04-12","2","Afghanistan","555"
"304","2020-04-13","2","Afghanistan","607"
"305","2020-04-14","2","Afghanistan","665"
"306","2020-04-15","2","Afghanistan","714"
"307","2020-04-16","2","Afghanistan","784"
"308","2020-04-17","2","Afghanistan","794"
"309","2020-04-18","2","Afghanistan","845"
"310","2020-04-19","2","Afghanistan","908"
"311","2020-04-20","2","Afghanistan","996"
"312","2020-04-21","2","Afghanistan","1031"
"313","2020-04-22","2","Afghanistan","1092"
"314","2020-04-23","2","Afghanistan","1176"
"315","2020-04-24","2","Afghanistan","1281"
"316","2020-04-25","2","Afghanistan","1351"
"317","2020-04-26","2","Afghanistan","1463"
"318","2020-04-27","2","Afghanistan","1531"
"319","2020-04-28","2","Afghanistan","1703"
"320","2020-04-29","2","Afghanistan","1827"
"321","2020-04-30","2","Afghanistan","1949"
"322","2020-05-01","2","Afghanistan","2171"
"323","2020-05-02","2","Afghanistan","2335"
"324","2020-05-03","2","Afghanistan","2469"
"325","2020-05-04","2","Afghanistan","2704"
"326","2020-05-05","2","Afghanistan","2894"
"327","2020-05-06","2","Afghanistan","3224"
"328","2020-05-07","2","Afghanistan","3392"
"329","2020-05-08","2","Afghanistan","3563"
"330","2020-05-09","2","Afghanistan","3778"
"331","2020-05-10","2","Afghanistan","4033"
"332","2020-05-11","2","Afghanistan","4402"
"333","2020-05-12","2","Afghanistan","4687"
"334","2020-05-13","2","Afghanistan","4967"
"335","2020-05-14","2","Afghanistan","5226"
"336","2020-05-15","2","Afghanistan","5339"
"337","2020-05-16","2","Afghanistan","6402"
"338","2020-05-17","2","Afghanistan","6402"
"339","2020-05-18","2","Afghanistan","6664"
"340","2020-05-19","2","Afghanistan","7072"
"341","2020-05-20","2","Afghanistan","7653"
"342","2020-05-21","2","Afghanistan","8145"
"343","2020-05-22","2","Afghanistan","8676"
"344","2020-05-23","2","Afghanistan","9216"
"345","2020-05-24","2","Afghanistan","9998"
"346","2020-05-25","2","Afghanistan","10582"
"347","2020-05-26","2","Afghanistan","11173"
"348","2020-05-27","2","Afghanistan","11831"
"349","2020-05-28","2","Afghanistan","12456"
"350","2020-05-29","2","Afghanistan","13036"
"351","2020-05-30","2","Afghanistan","13659"
"352","2020-05-31","2","Afghanistan","14525"
"353","2020-06-01","2","Afghanistan","15205"
"354","2020-06-02","2","Afghanistan","15750"
"355","2020-06-03","2","Afghanistan","16509"
"356","2020-06-04","2","Afghanistan","17267"
"357","2020-06-05","2","Afghanistan","18054"
"358","2020-06-06","2","Afghanistan","18969"
"359","2020-06-07","2","Afghanistan","19551"
"360","2020-06-08","2","Afghanistan","20342"
"361","2020-06-09","2","Afghanistan","20917"
"362","2020-06-10","2","Afghanistan","21459"
"363","2020-06-11","2","Afghanistan","22143"
"364","2020-06-12","2","Afghanistan","22890"
"365","2020-06-13","2","Afghanistan","23546"
"366","2020-06-14","2","Afghanistan","24102"
"367","2020-06-15","2","Afghanistan","24766"
"368","2020-06-16","2","Afghanistan","25527"
"369","2020-06-17","2","Afghanistan","26310"
"370","2020-06-18","2","Afghanistan","26874"
"371","2020-06-19","2","Afghanistan","27532"
"372","2020-06-20","2","Afghanistan","27878"
"373","2020-06-21","2","Afghanistan","28424"
